0 0 0 0 0 0 0 0 0 0 0 0 OFF CHARGE 50 0 0 0 0 0 0 0 0 0 0 0 OFF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 OFF CHARGE 51 0 0 0 0 0 0 0 0 0 0 0 OFF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 OFF CHARGE 51 0 0 0 0 0 0 0 0 0 0 0 OFF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 OFF CHARGE 51 0 0 0 0 0 0 0 0 0 0 0 OFF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 OFF CHARGE 51 0 0 0 0 0 0 0 0 0 0 0 OFF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 OFF CHARGE 51 0 0 0 0 0 0 0 0 0 0 0 OFF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 OFF CHARGE 51 0 0 0 0 0 0 0 0 0 0 0 OFF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3107 20191203120346 35 2349 51 -6.3639096 106.8231237 68.19 91.69 183.6 27 59 ON ON 51 9 31 56 150 70 24 58 32 4 52 25 GOOD 0.008714509 0.000132861 0.095527261 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3108 20191203120346 28 1956 54 -6.3639096 106.8231237 68.19 83.37 183.4 27 59 ON ON 51 16 25 126 150 70 24 54 32 4 52 4 GOOD 0.008714509 0.000133058 0.095668428 0.150000006 40 24 21 3 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 16.196 16.196 16.195 inf
3109 20191203120346 18 1598 57 -6.3639096 106.8231237 68.19 79.76 183.2 27 59 ON ON 51 7 29 91 150 70 24 51 32 4 52 48 GOOD 0.008714509 0.000138597 0.099650905 0.150000006 40 24 21 3 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 17.067 17.067 17.074 inf inf
3110 20191203120346 18 1470 57 -6.3639096 106.8231237 68.19 76.16 183.2 27 59 ON ON 51 8 36 55 150 70 24 61 32 4 52 44 GOOD 0.008714509 0.000132762 0.095455751 0.150000006 40 24 21 3 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 17.956 17.956 17.953 inf inf inf
3111 20191203120346 21 1319 58 -6.3639096 106.8231237 68.19 61.33 182.6 27 59 ON ON 51 12 28 121 150 70 24 52 32 4 52 47 GOOD 0.008714509 0.000138861 0.099841341 0.150000006 40 24 21 3 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 18.836 18.836 18.836 inf inf inf
3112 20191203120347 18 1456 60 -6.3639083 106.8228945 68.24 68.55 182.2 27 59 ON ON 51 14 26 112 150 70 24 51 32 4 52 4 GOOD 0.008714509 0.000132536 0.095293328 0.150000006 40 24 22 2 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 19.71 19.71 inf inf inf inf inf
3113 20191203120347 15 1593 61 -6.3639083 106.8228945 68.24 75.76 181.8 27 58 ON ON 51 5 31 105 150 70 24 70 32 4 52 27 GOOD 0.008714509 0.000132561 0.095311522 0.150000006 40 24 22 2 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 20.589 20.589 inf inf inf inf inf inf
3114 20191203120347 14 1618 62 -6.3639083 106.8228945 68.24 72.31 181.6 27 58 ON ON 51 20 34 105 150 70 24 54 32 4 52 58 GOOD 0.008714509 0.000139704 0.10044685 0.150000006 40 24 22 2 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 21.492 21.492 inf inf inf inf inf inf
3115 20191203120347 13 1643 63 -6.3639083 106.8228945 68.24 68.86 180.6 27 58 ON ON 51 12 35 82 150 70 24 63 32 4 52 19 GOOD 0.008714509 0.000133838 0.096229739 0.150000006 40 24 22 2 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 22.307 22.307 inf inf inf inf inf inf inf
3116 20191203120347 9 1695 63 -6.3639083 106.8228945 68.24 76.94 179.7 27 57 ON ON 51 18 32 137 150 70 24 68 32 4 52 23 GOOD 0.008714509 0.000133277 0.095826022 0.150000006 40 24 22 2 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 23.134 23.134 inf inf inf inf inf inf inf
3117 20191203120347 8 1623 62 -6.3639214 106.8228179 68.76 71.29 179.1 27 57 ON ON 51 10 33 74 150 70 24 68 32 4 52 38 GOOD 0.008714509 0.000139395 0.100225098 0.150000006 40 24 22 2 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 24.027 24.027 inf inf inf inf inf inf inf
3118 20191203120347 16 1664 62 -6.3639214 106.8228179 68.76 72.39 180.3 27 57 ON ON 51 8 25 108 150 70 24 68 32 4 52 45 GOOD 0.008714509 0.000132739 0.095439561 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3119 20191203120347 27 1783 62 -6.3639214 106.8228179 68.76 79.45 181.2 27 57 ON ON 51 8 26 150 150 70 24 60 32 4 52 31 GOOD 0.008714509 0.000139552 0.100338168 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3120 20191203120347 34 1832 62 -6.3639214 106.8228179 68.76 86.51 182.4 27 57 ON ON 51 8 31 89 150 70 24 59 32 4 52 50 GOOD 0.008714509 0.000132684 0.09540008 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3121 20191203120347 37 1810 63 -6.3639214 106.8228179 68.76 91.37 183.3 27 57 ON ON 51 13 33 110 150 70 24 52 32 4 52 19 GOOD 0.008714509 0.000132801 0.095483646 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3122 20191203120347 41 1788 64 -6.3639412 106.8227545 70.06 96.24 183.8 27 57 ON ON 51 7 34 89 150 70 24 50 32 4 52 21 GOOD 0.008714509 0.000138603 0.099655874 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3123 20191203120347 35 1697 65 -6.3639412 106.8227545 70.06 96.24 183.6 27 57 ON ON 51 12 25 82 150 70 24 63 32 4 52 43 GOOD 0.008714509 0.0001328 0.095483199 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3124 20191203120348 29 1606 66 -6.3639412 106.8227545 70.06 96.24 183.8 27 57 ON ON 51 19 29 145 150 70 24 57 32 4 52 2 GOOD 0.008714509 0.000131538 0.094575681 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3125 20191203120348 26 1519 65 -6.3639412 106.8227545 70.06 96.24 185 27 57 ON ON 51 12 28 142 150 70 24 52 32 4 52 32 GOOD 0.008714509 0.000137483 0.098850101 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3126 20191203120348 22 1487 64 -6.3639412 106.8227545 70.06 83.06 186 27 58 ON ON 51 12 36 149 150 70 24 55 32 4 52 8 GOOD 0.008714509 0.000131921 0.094851479 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3127 20191203120348 19 1456 63 -6.3639496 106.8227116 70.2 69.88 186 27 58 ON ON 51 6 35 89 150 70 24 68 32 4 52 3 GOOD 0.008714509 0.000131655 0.094660059 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3128 20191203120348 15 1375 62 -6.3639496 106.8227116 70.2 55.45 186.1 27 58 ON ON 51 9 33 102 150 70 24 53 32 4 52 2 GOOD 0.008714509 0.000137943 0.099181302 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3129 20191203120348 17 1332 59 -6.3639496 106.8227116 70.2 55.45 186.6 27 58 ON ON 51 6 35 53 150 70 24 66 32 4 52 0 GOOD 0.008714509 0.000131615 0.094631508 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3130 20191203120348 20 1355 57 -6.3639496 106.8227116 70.2 55.45 186.1 27 58 ON ON 51 15 36 51 150 70 24 69 32 4 52 36 GOOD 0.008714509 0.000132903 0.09555722 0.150000006 40 24 22 2 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 22.677 22.677 inf
3131 20191203120348 21 1388 56 -6.3639496 106.8227116 70.2 64.63 186.7 27 57 ON ON 51 8 27 93 150 70 24 70 32 4 52 53 GOOD 0.008714509 0.000138462 0.099554203 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3132 20191203120348 23 1421 55 -6.3639415 106.8227022 71.77 73.80 187.4 27 57 ON ON 51 10 36 110 150 70 24 63 32 4 52 15 GOOD 0.008714509 0.000132622 0.095355548 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3133 20191203120348 24 1423 55 -6.3639415 106.8227022 71.77 81.18 187.8 27 57 ON ON 51 8 34 100 150 70 24 55 32 4 52 43 GOOD 0.008714509 0.00013905 0.099976696 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3134 20191203120349 22 1406 56 -6.3639415 106.8227022 71.77 80.55 187.9 27 57 ON ON 51 11 29 85 150 70 24 70 32 4 52 22 GOOD 0.008714509 0.000132657 0.095380418 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3135 20191203120349 21 1389 58 -6.3639415 106.8227022 71.77 79.92 188 27 57 ON ON 51 12 35 109 150 70 24 66 32 4 52 44 GOOD 0.008714509 0.000133095 0.095695145 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3136 20191203120349 22 1364 58 -6.3639415 106.8227022 71.77 85.80 188.6 27 57 ON ON 51 18 28 93 150 70 24 56 32 4 52 34 GOOD 0.008714509 0.000138877 0.099852659 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3137 20191203120349 24 1339 59 -6.3639275 106.8226693 71.67 91.69 189.3 27 57 ON ON 51 7 32 131 150 70 24 52 32 4 52 25 GOOD 0.008714509 0.000133325 0.095860884 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3138 20191203120349 26 1428 60 -6.3639275 106.8226693 71.67 98.35 189.4 27 57 ON ON 51 18 30 67 150 70 24 64 32 4 52 42 GOOD 0.008714509 0.000132801 0.095484234 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3139 20191203120349 27 1561 61 -6.3639275 106.8226693 71.67 98.98 189.1 27 57 ON ON 51 7 35 91 150 70 24 69 32 4 52 48 GOOD 0.008714509 0.000138919 0.099882551 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3140 20191203120349 27 1693 62 -6.3639275 106.8226693 71.67 99.61 189 27 57 ON ON 51 18 25 138 150 70 24 66 32 4 52 23 GOOD 0.008714509 0.000132593 0.095334224 0.150000006 40 24 23 1 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 13.532
3141 20191203120349 33 1779 63 -6.3639275 106.8226693 71.67 99.61 188.7 27 57 ON ON 51 15 36 81 150 70 24 57 32 4 52 55 GOOD 0.008714509 0.000132991 0.095620431 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3142 20191203120349 38 1866 64 -6.3639253 106.8226438 71.53 99.61 188.9 27 57 ON ON 51 15 29 97 150 70 24 64 32 4 52 14 GOOD 0.008714509 0.000138456 0.099550173 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3143 20191203120349 38 1803 65 -6.3639253 106.8226438 71.53 100.00 189.3 27 57 ON ON 51 8 26 72 150 70 24 65 32 4 52 33 GOOD 0.008714509 0.00013246 0.095238395 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3144 20191203120350 34 1678 65 -6.3639253 106.8226438 71.53 100.00 189.8 27 57 ON ON 51 14 25 134 150 70 24 70 32 4 52 26 GOOD 0.008714509 0.000138322 0.099453405 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3145 20191203120350 34 1600 66 -6.3639253 106.8226438 71.53 100.00 190.9 27 58 ON ON 51 13 36 71 150 70 24 51 32 4 52 2 GOOD 0.008714509 0.000132482 0.095254362 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3146 20191203120350 31 1577 66 -6.3639253 106.8226438 71.53 100.00 191.4 27 58 ON ON 51 8 26 58 150 70 24 58 32 4 52 43 GOOD 0.008714509 0.000132824 0.095500752 0.150000006 40 24 22 2 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 19.701 19.701 inf inf inf inf inf
3147 20191203120350 27 1650 67 -6.363916 106.8226029 70.79 100.00 191.8 27 58 ON ON 51 12 30 94 150 70 24 62 32 4 52 30 GOOD 0.008714509 0.000138715 0.099735849 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3148 20191203120350 27 1741 68 -6.363916 106.8226029 70.79 100.00 192.4 27 57 ON ON 51 10 27 88 150 70 24 65 32 4 52 29 GOOD 0.008714509 0.000132781 0.095469452 0.150000006 40 24 17 7 inf inf inf inf inf inf inf inf inf inf inf inf inf 37.376 37.376 37.552 37.771 38.065 38.101 37.977 inf inf inf inf
3149 20191203120350 27 1832 69 -6.363916 106.8226029 70.79 100.00 192.9 27 57 ON ON 51 15 32 77 150 70 24 65 32 4 52 11 GOOD 0.008714509 0.000132959 0.095597684 0.150000006 40 24 18 6 inf inf inf inf inf inf inf inf inf inf inf inf inf inf 38.475 38.475 38.934 39.311 39.576 39.163 inf inf inf inf
3150 20191203120350 23 1860 70 -6.363916 106.8226029 70.79 98.90 193.5 27 57 ON ON 51 19 36 91 150 70 24 55 32 4 52 30 GOOD 0.008714509 0.000130824 0.094062515 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3151 20191203120350 19 1889 71 -6.363916 106.8226029 70.79 97.80 194.1 27 57 ON ON 51 11 25 118 150 70 24 54 32 4 52 57 GOOD 0.008714509 0.000137528 0.098882414 0.150000006 40 24 16 8 inf inf inf inf inf inf inf inf inf inf inf 43.264 43.264 42.523 inf inf 42.006 42.006 inf 43.223 43.223 42.86 inf inf
3152 20191203120350 14 1743 71 -6.363913 106.8225741 69.83 83.29 194.6 27 57 ON ON 51 14 35 131 150 70 24 66 32 4 52 48 GOOD 0.008714509 0.000133214 0.095781066 0.150000006 40 24 22 2 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 42.871 42.871 inf inf inf inf inf inf
3153 20191203120350 16 1648 70 -6.363913 106.8225741 69.83 83.29 195 27 57 ON ON 51 7 28 87 150 70 24 59 32 4 52 32 GOOD 0.008714509 0.000132262 0.09509632 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3154 20191203120351 17 1554 69 -6.363913 106.8225741 69.83 83.29 195.6 27 57 ON ON 51 6 27 55 150 70 24 67 32 4 52 43 GOOD 0.008714509 0.000138106 0.09929838 0.150000006 40 24 22 2 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 44.585 44.585 inf inf inf inf inf inf
3155 20191203120351 23 1608 68 -6.363913 106.8225741 69.83 84.39 196.2 27 57 ON ON 51 11 26 68 150 70 24 54 32 4 52 6 GOOD 0.008714509 0.0001417 0.101882122 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3156 20191203120351 29 1661 67 -6.363913 106.8225741 69.83 85.49 196.5 27 57 ON ON 51 11 31 85 150 70 24 53 32 4 52 48 GOOD 0.008714509 0.000122881 0.088351473 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3157 20191203120351 32 1660 68 -6.3639088 106.8225318 69.99 95.45 196.7 27 57 ON ON 51 7 28 143 150 70 24 64 32 4 52 15 GOOD 0.008714509 0.000137727 0.099026039 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3158 20191203120351 31 1659 68 -6.3639088 106.8225318 69.99 90.90 196.9 27 57 ON ON 51 16 35 67 150 70 24 52 32 4 52 4 GOOD 0.008714509 0.000136135 0.097881176 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3159 20191203120351 29 1666 69 -6.3639088 106.8225318 69.99 82.43 197 27 57 ON ON 51 6 25 146 150 70 24 59 32 4 52 16 GOOD 0.008714509 0.000141763 0.101927325 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3160 20191203120351 24 1541 69 -6.3639088 106.8225318 69.99 73.96 196.7 27 57 ON ON 51 15 28 58 150 70 24 58 32 4 52 45 GOOD 0.008714509 0.000136354 0.098038182 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3161 20191203120351 16 1402 68 -6.3639088 106.8225318 69.99 58.82 195.7 27 58 ON ON 51 6 29 80 150 70 24 65 32 4 52 21 GOOD 0.008714509 0.000139062 0.099985406 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3162 20191203120351 13 1389 67 -6.3639044 106.8225007 70.32 48.63 195 27 58 ON ON 51 8 33 75 150 70 24 70 32 4 52 48 GOOD 0.008714509 0.000136385 0.098060712 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3163 20191203120351 10 1377 66 -6.3639044 106.8225007 70.32 38.43 194.2 27 58 ON ON 51 8 33 139 150 70 24 58 32 4 52 40 GOOD 0.008714509 0.000135957 0.097752772 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3164 20191203120351 9 1338 64 -6.3639044 106.8225007 70.32 36.31 193.3 27 58 ON ON 51 5 36 91 150 70 24 70 32 4 52 49 GOOD 0.008714509 0.000142246 0.1022752 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3165 20191203120351 7 1300 62 -6.3639044 106.8225007 70.32 34.19 192.2 27 58 ON ON 51 9 35 142 150 70 24 59 32 4 52 25 GOOD 0.008714509 0.000135258 0.097250499 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3166 20191203120352 12 1290 61 -6.3639044 106.8225007 70.32 49.18 191.4 27 57 ON ON 51 10 26 146 150 72 24 66 32 4 52 23 GOOD 0.008714509 0.000136604 0.098218083 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3167 20191203120352 16 1287 61 -6.3639015 106.8224585 70.36 63.77 192 27 57 ON ON 51 13 32 128 150 72 24 67 32 4 52 28 GOOD 0.008714509 0.000133202 0.095772535 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3168 20191203120352 25 1446 60 -6.3639015 106.8224585 70.36 78.51 193.2 27 57 ON ON 51 13 27 86 150 72 24 53 32 4 52 5 GOOD 0.008714509 0.000142409 0.102391988 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3169 20191203120352 33 1623 61 -6.3639015 106.8224585 70.36 89.10 194.4 27 57 ON ON 51 11 34 146 150 72 24 64 32 4 45 46 GOOD 0.008714509 0.000135776 0.097622819 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3170 20191203120352 35 1717 62 -6.3639015 106.8224585 70.36 97.96 195.1 27 57 ON ON 51 11 25 59 150 72 24 61 32 4 45 35 GOOD 0.008714509 0.000141658 0.10185197 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3171 20191203120352 32 1797 63 -6.3639015 106.8224585 70.36 96.39 195.1 27 57 ON ON 51 12 29 74 150 72 24 70 32 4 45 24 GOOD 0.008714509 0.00013355 0.096022122 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3172 20191203120352 39 2064 65 -6.3638985 106.8224371 71.15 96.55 195.7 27 57 ON ON 51 19 33 109 150 72 24 50 32 4 45 37 GOOD 0.008714509 0.000136228 0.097947761 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3173 20191203120352 42 2169 67 -6.3638985 106.8224371 71.15 96.55 196.5 27 57 ON ON 51 16 31 137 150 72 24 54 32 4 45 25 GOOD 0.008714509 0.000142196 0.10223873 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3174 20191203120352 45 2401 70 -6.3638985 106.8224371 71.15 96.55 197.9 27 57 ON ON 51 20 28 68 150 72 24 51 32 4 45 56 GOOD 0.008714509 0.000136298 0.09799803 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3175 20191203120352 54 2717 72 -6.3638985 106.8224371 71.15 98.27 199.5 27 57 ON ON 51 20 29 77 150 72 24 66 32 4 45 17 GOOD 0.008714509 0.000136246 0.097960696 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3176 20191203120353 62 2870 74 -6.3638985 106.8224371 71.15 100.00 200.6 27 57 ON ON 51 10 32 127 150 72 24 55 32 4 45 50 GOOD 0.008714509 0.000140757 0.101204477 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3177 20191203120353 60 2957 77 -6.3638954 106.8223987 71.26 100.00 200.8 27 57 ON ON 51 10 33 61 150 72 24 57 32 4 45 15 GOOD 0.008714509 0.000136453 0.098109864 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
3178 20191203120353 59 3043 80 -6.3638954 106.8223987 71.26 100.00 200.9 27 57 ON ON 51 20 32 139 150 72 24 51 32 4 45 28 GOOD 0.008714509 0.00013603 0.097805917 0.150000006 40 24 24 0 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
