updated_at,status,accel_x,accel_y,accel_z,rot_x,rot_y,rot_z,pose_x,pose_y,pose_z,throttle,rpm,speed,eng_load,latitude,longitude,altitude,heading,speed_gps,suhu,humid,data2,data3
1/25/2020 13:51:43,ToMegamendung,0.0472,0.1074,0.9836,-2.2322,-0.4942,-1.079,30.1878,29.0188,16.9518,5.958,724.8,0,34.196,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.934,56.604,27.534,54.932
1/25/2020 13:51:43,ToMegamendung,0.0476,0.1016,0.9662,-2.272,-0.6468,-1.1004,28.7398,28.4342,15.4108,6.036,728.4,0,33.098,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.934,56.576,27.282,55.13
1/25/2020 13:51:46,ToMegamendung,0.0478,0.0978,0.9562,-2.2996,-0.711,-1.134,27.6538,27.7764,14.3602,6.114,733.2,0,31.92,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.934,56.478,27.294,55.076
1/25/2020 13:51:46,ToMegamendung,0.0516,0.1004,0.9592,-2.173,-0.5204,-1.1768,27.2194,28.5804,14.2202,6.192,736.4,0,31.92,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.932,56.354,27.548,54.768
1/25/2020 13:51:49,ToMegamendung,0.0578,0.104,0.9594,-1.8664,-0.2046,-1.2348,27.0022,29.3114,13.6598,6.27,740.2,0,32,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.932,56.134,27.548,54.666
1/25/2020 13:51:49,ToMegamendung,0.0568,0.104,0.9602,-1.9168,-0.252,-1.2102,27.3642,29.092,14.01,6.27,742.8,0,32.156,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.93,55.936,27.298,54.812
1/25/2020 13:51:52,ToMegamendung,0.0558,0.104,0.961,-1.9672,-0.2994,-1.1856,27.7262,28.8726,14.3602,6.27,745.4,0,32.312,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.928,55.738,27.55,54.496
1/25/2020 13:51:52,ToMegamendung,0.0568,0.1048,0.962,-1.9442,-0.2596,-1.1946,27.871,28.7996,13.9398,6.27,746.4,0,32.626,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.926,55.614,27.548,54.42
1/25/2020 13:51:55,ToMegamendung,0.0592,0.1034,0.955,-1.7412,-0.0214,-1.2236,27.4004,28.69,14.325,6.584,730.6,0,35.45,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.928,55.536,27.304,54.662
1/25/2020 13:51:58,ToMegamendung,0.0592,0.101,0.9508,-1.7182,0.0916,-1.2374,26.7126,28.6534,15.1306,6.898,714.2,0,38.194,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.928,55.554,27.306,54.788
1/25/2020 13:51:58,ToMegamendung,0.0596,0.1104,0.9702,-1.6754,0.1726,-1.239,26.7488,28.8362,15.7962,7.134,708.8,0,40.39,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.932,55.666,27.312,54.878
1/25/2020 13:52:01,ToMegamendung,0.06,0.1198,0.9896,-1.6326,0.2536,-1.2406,26.785,29.019,16.4618,7.37,703.4,0,42.586,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.936,55.778,27.312,54.97
1/25/2020 13:52:04,ToMegamendung,0.0566,0.1182,0.9926,-1.7624,0.104,-1.1796,26.8936,29.421,17.6878,7.684,700.6,0,45.018,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.94,55.938,27.318,55.034
1/25/2020 13:52:04,ToMegamendung,0.0586,0.1196,1.0024,-1.7944,0.0628,-1.1796,27.6538,29.4576,17.5126,7.292,713.6,0,42.116,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.94,56.078,27.326,55.062
1/25/2020 13:52:07,ToMegamendung,0.0606,0.121,1.0122,-1.8264,0.0216,-1.1796,28.414,29.4942,17.3374,6.9,726.6,0,39.214,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.94,56.218,27.326,55.12
1/25/2020 13:52:07,ToMegamendung,0.0622,0.1152,1.0016,-1.715,0.1588,-1.2208,28.5226,29.2384,16.1114,6.586,728,0,36.782,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.944,56.244,27.336,55.148
1/25/2020 13:52:10,ToMegamendung,0.0638,0.1094,0.991,-1.6036,0.296,-1.262,28.6312,28.9826,14.8854,6.272,729.4,0,34.35,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.948,56.27,27.334,55.188
1/25/2020 13:52:13,ToMegamendung,0.0676,0.1084,0.9826,-1.4968,0.3646,-1.3018,28.3416,28.4708,13.6944,5.958,731.4,0,31.604,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.946,56.174,27.576,55.076
1/25/2020 13:52:13,ToMegamendung,0.0644,0.1094,0.982,-1.6052,0.2134,-1.2528,28.4864,28.69,14.1148,6.036,734.8,0,31.84,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.944,55.964,27.586,55.006
1/25/2020 13:52:16,ToMegamendung,0.0612,0.1104,0.9814,-1.7136,0.0622,-1.2038,28.6312,28.9092,14.5352,6.114,738.2,0,32.076,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.942,55.754,27.588,54.972
1/25/2020 13:52:16,ToMegamendung,0.0588,0.1098,0.9774,-1.7854,0.0562,-1.1764,28.3778,28.434,14.7104,6.192,741.8,0,32.234,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.936,55.556,27.596,54.844
1/25/2020 13:52:19,ToMegamendung,0.0626,0.1088,0.9776,-1.764,-0.0704,-1.1704,28.3778,28.434,15.0606,6.27,745.6,0,32.392,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.932,55.374,27.598,54.834
1/25/2020 13:52:22,ToMegamendung,0.0662,0.1112,0.9844,-1.651,-0.0734,-1.1826,28.5588,28.3976,15.0956,6.27,746.6,0,32.55,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.934,55.262,27.376,54.9
1/25/2020 13:52:22,ToMegamendung,0.0654,0.1098,0.9804,-1.6968,-0.0916,-1.1812,27.871,27.8494,14.36,6.584,746.8,0,33.334,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.94,55.284,27.604,54.838
1/25/2020 13:52:25,ToMegamendung,0.0646,0.1084,0.9764,-1.7426,-0.1098,-1.1798,27.1832,27.3012,13.6244,6.898,747,0,34.118,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.946,55.306,27.382,54.95
1/25/2020 13:52:28,ToMegamendung,0.0626,0.1058,0.9818,-1.9256,-0.3432,-1.1508,27.871,27.8494,15.0604,7.134,741.8,0,36.628,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.954,55.422,27.608,54.942
1/25/2020 13:52:28,ToMegamendung,0.0544,0.1036,0.983,-2.2018,-0.456,-1.1004,28.3054,27.9224,16.3214,7.37,736.4,0,39.138,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.96,55.522,27.392,55.034
1/25/2020 13:52:31,ToMegamendung,0.055,0.105,0.9882,-2.0264,-0.0654,-1.1476,28.1968,27.9588,17.3372,7.292,733.2,0,41.648,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.966,55.68,27.612,54.932
1/25/2020 13:52:31,ToMegamendung,0.0602,0.1074,0.9976,-1.7548,0.2534,-1.2162,28.4864,28.178,18.1078,6.9,730.4,0,43.374,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.968,55.792,27.398,55.07
1/25/2020 13:52:35,ToMegamendung,0.0578,0.104,0.994,-1.8326,0.1206,-1.2146,28.7036,28.6896,18.1078,6.508,725.8,0,42.276,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.97,55.99,27.614,54.93
1/25/2020 13:52:35,ToMegamendung,0.059,0.1018,0.985,-1.7304,0.1724,-1.242,28.0882,28.9454,17.092,6.194,726.2,0,39.452,-6.63673,106.84317,369.5,248.85,#DIV/0!,27.97,56.134,27.402,55.034
1/25/2020 13:52:38,ToMegamendung,0.0592,0.0996,0.976,-1.613,0.2456,-1.2556,27.6176,28.5434,15.726,5.88,726.8,0,36.864,-6.636728,106.843177,369.6,220.314,#DIV/0!,27.962,56.314,27.616,54.844
1/25/2020 13:52:38,ToMegamendung,0.0538,0.0986,0.9702,-1.9044,-0.1464,-1.1748,28.6312,27.8856,16.0762,5.88,727.8,0,34.276,-6.636726,106.843184,369.6,191.778,#DIV/0!,27.962,56.388,27.614,54.71
1/25/2020 13:52:40,ToMegamendung,0.0484,0.0976,0.9644,-2.1958,-0.5384,-1.094,29.6448,27.2278,16.4264,5.88,728.8,0,31.688,-6.636724,106.843191,369.6,163.242,#DIV/0!,27.962,56.462,27.618,54.708
1/25/2020 13:52:40,ToMegamendung,0.0532,0.1018,0.9702,-2.0494,-0.3202,-1.1062,29.4638,26.972,16.1812,5.958,733.2,0,32.158,-6.636722,106.843198,369.6,134.706,#DIV/0!,27.962,56.41,27.412,54.77
1/25/2020 13:52:44,ToMegamendung,0.0574,0.1042,0.971,-1.9608,-0.2256,-1.1276,29.8982,27.703,16.3214,6.036,736.8,0,32.472,-6.6367176,106.8432066,369.6,96.264,#DIV/0!,27.96,56.326,27.618,54.582
1/25/2020 13:52:47,ToMegamendung,0.0626,0.1066,0.9718,-1.8874,-0.1524,-1.1628,30.1878,29.0918,16.8118,6.114,740.2,0,32.55,-6.6367152,106.8432082,369.6,86.358,#DIV/0!,27.966,56.206,27.41,54.66
1/25/2020 13:52:47,ToMegamendung,0.0648,0.106,0.9718,-1.8142,-0.0412,-1.207,29.0656,29.7132,15.1656,6.192,743.2,0,32.628,-6.6367128,106.8432098,369.6,76.452,#DIV/0!,27.966,56.09,27.41,54.748
1/25/2020 13:52:49,ToMegamendung,0.067,0.1054,0.9718,-1.741,0.07,-1.2512,27.9434,30.3346,13.5194,6.27,746.2,0,32.706,-6.6367104,106.8432114,369.7,66.546,#DIV/0!,27.966,55.974,27.412,54.608
1/25/2020 13:52:53,ToMegamendung,0.064,0.1068,0.9754,-1.7226,0.0136,-1.262,28.3416,30.225,13.9048,6.584,746.4,0,32.706,-6.636708,106.843213,369.7,56.64,#DIV/0!,27.97,55.952,27.414,54.606
1/25/2020 13:52:53,ToMegamendung,0.059,0.109,0.9828,-1.9562,-0.261,-1.2178,27.9796,29.2748,14.4652,6.82,743.4,0,35.216,-6.636708,106.843213,369.7,56.64,#DIV/0!,27.972,56.024,27.416,54.608
1/25/2020 13:52:56,ToMegamendung,0.054,0.1112,0.9902,-2.1898,-0.5356,-1.1736,27.6176,28.3246,15.0256,7.056,740.4,0,37.726,-6.636708,106.843213,369.7,56.64,#DIV/0!,27.974,56.096,27.42,54.654
1/25/2020 13:52:56,ToMegamendung,0.0508,0.1146,0.9966,-1.9914,-0.3692,-1.1766,27.5814,28.2148,15.9014,7.292,739.4,0,40.314,-6.636708,106.843213,369.7,56.64,#DIV/0!,27.98,56.27,27.422,54.67
1/25/2020 13:52:58,ToMegamendung,0.0476,0.118,1.003,-1.793,-0.2028,-1.1796,27.5452,28.105,16.7772,7.528,738.4,0,42.902,-6.636708,106.843213,369.7,56.64,#DIV/0!,27.986,56.444,27.426,54.732
1/25/2020 13:53:02,ToMegamendung,0.0484,0.1148,0.995,-1.8526,-0.186,-1.178,27.4004,28.178,16.497,7.136,736.4,0,42.432,-6.636708,106.843213,369.7,56.64,#DIV/0!,27.99,56.602,27.628,54.728
1/25/2020 13:53:02,ToMegamendung,0.054,0.1142,0.988,-1.5184,0.2336,-1.2192,27.69,28.0318,15.7964,6.822,737.6,0,39.686,-6.6367178,106.8432094,369.7,70.496,#DIV/0!,27.998,56.708,27.432,54.89
1/25/2020 13:53:05,ToMegamendung,0.0596,0.1136,0.981,-1.1842,0.6532,-1.2604,27.9796,27.8856,15.0958,6.508,738.8,0,36.94,-6.6367276,106.8432058,369.7,84.352,#DIV/0!,28.006,56.814,27.634,54.82
1/25/2020 13:53:05,ToMegamendung,0.0606,0.1076,0.9666,-1.4588,0.3816,-1.2422,27.7624,27.5934,14.4652,6.272,738,0,34.194,-6.6367374,106.8432022,369.7,98.208,#DIV/0!,28.008,56.846,27.436,54.954
1/25/2020 13:53:07,ToMegamendung,0.0618,0.1016,0.9508,-1.7656,0.0536,-1.195,27.5452,27.7396,13.6946,6.036,736.6,0,31.528,-6.6367472,106.8431986,369.7,112.064,#DIV/0!,28.008,56.79,27.632,54.866
1/25/2020 13:53:11,ToMegamendung,0.06,0.1026,0.9492,-1.886,-0.1234,-1.1706,28.1244,28.032,14.185,6.114,738.4,0,31.998,-6.636757,106.843195,369.7,125.92,#DIV/0!,28.008,56.596,27.632,54.894
1/25/2020 13:53:11,ToMegamendung,0.056,0.102,0.9478,-2.0904,-0.3614,-1.1492,28.414,28.3974,14.5354,6.192,741,0,32.39,-6.636757,106.843195,369.7,125.92,#DIV/0!,28.008,56.392,27.638,54.884
1/25/2020 13:53:14,ToMegamendung,0.0572,0.102,0.9506,-2.1132,-0.3798,-1.1674,28.052,27.8858,14.4654,6.27,742.8,0,32.782,-6.636757,106.843195,369.7,125.92,#DIV/0!,28.012,56.166,27.45,55.056
1/25/2020 13:53:16,ToMegamendung,0.0564,0.104,0.9572,-2.1208,-0.3966,-1.1628,27.9434,28.2878,14.1502,6.27,743.8,0,32.94,-6.636757,106.843195,369.7,125.92,#DIV/0!,28.01,55.98,27.462,55.144
1/25/2020 13:53:20,ToMegamendung,0.0554,0.106,0.9652,-2.0962,-0.357,-1.1872,27.8348,28.2514,13.975,6.27,745.4,0,33.018,-6.636757,106.843195,369.7,125.92,#DIV/0!,28.01,55.882,27.462,55.254
1/25/2020 13:53:20,ToMegamendung,0.0592,0.1048,0.9678,-1.9208,-0.1038,-1.2284,26.9298,28.3612,14.5002,6.584,745.2,0,35.528,-6.636757,106.843195,369.7,125.92,#DIV/0!,28.01,55.976,27.458,55.304
1/25/2020 13:53:23,ToMegamendung,0.063,0.1036,0.9704,-1.7454,0.1494,-1.2696,26.0248,28.471,15.0254,6.898,745,0,38.038,-6.636757,106.843195,369.7,125.92,#DIV/0!,28.01,56.07,27.468,55.356
1/25/2020 13:53:26,ToMegamendung,0.0576,0.1094,0.9836,-1.7576,0.0534,-1.2452,25.9886,29.5308,15.761,7.212,742,0,40.47,-6.636757,106.843195,369.7,125.92,#DIV/0!,28.006,56.26,27.654,55.376
1/25/2020 13:53:26,ToMegamendung,0.0628,0.1108,0.9868,-1.631,0.232,-1.2834,26.8212,30.152,16.8468,7.134,737,0,40.312,-6.636757,106.843195,369.7,125.92,#DIV/0!,28.014,56.464,27.836,55.418
1/25/2020 13:53:29,ToMegamendung,0.068,0.1122,0.99,-1.5044,0.4106,-1.3216,27.6538,30.7732,17.9326,7.056,732,0,40.154,-6.636757,106.843195,369.7,125.92,#DIV/0!,28.022,56.668,27.654,55.382
1/25/2020 13:53:29,ToMegamendung,0.0628,0.1096,0.9858,-1.6326,0.226,-1.2728,27.9072,30.6634,16.987,6.664,728.8,0,37.33,-6.636757,106.843195,369.7,125.92,#DIV/0!,28.028,56.8,27.474,55.286
1/25/2020 13:53:32,ToMegamendung,0.0588,0.1094,0.9862,-1.7546,0.046,-1.227,28.0882,30.1882,15.7612,6.272,726.2,0,34.586,-6.636757,106.843195,369.7,125.92,#DIV/0!,28.032,56.904,27.652,55.234
1/25/2020 13:53:35,ToMegamendung,0.0588,0.1016,0.9718,-1.8706,-0.0044,-1.2072,28.052,29.64,14.7454,5.88,727.2,0,31.92,-6.636757,106.843195,369.7,125.92,#DIV/0!,28.036,56.934,27.466,55.078
1/25/2020 13:53:35,ToMegamendung,0.0556,0.098,0.962,-2.0034,-0.2074,-1.169,27.7624,29.64,14.3952,5.958,730.2,0,32,-6.636757,106.843195,369.7,125.92,#DIV/0!,28.036,56.916,27.466,54.954
1/25/2020 13:53:38,ToMegamendung,0.0524,0.0944,0.9522,-2.1362,-0.4104,-1.1308,27.4728,29.64,14.045,6.036,733.2,0,32.08,-6.636757,106.843195,369.7,125.92,#DIV/0!,28.036,56.898,27.462,54.914
1/25/2020 13:53:41,ToMegamendung,0.0536,0.097,0.9566,-2.1178,-0.4242,-1.1476,27.6176,29.7862,15.0258,6.114,736.4,0,32.316,-6.636757,106.843195,369.7,125.92,#DIV/0!,28.04,56.838,27.646,54.972
1/25/2020 13:53:41,ToMegamendung,0.0536,0.0972,0.9564,-2.1056,-0.4426,-1.1614,27.8348,30.2978,16.2868,6.192,739,0,32.472,-6.636757,106.843195,369.7,125.92,#DIV/0!,28.046,56.806,27.458,54.904
1/25/2020 13:53:44,ToMegamendung,0.0564,0.099,0.9582,-1.9974,-0.3496,-1.1858,28.1968,29.9324,16.8472,6.27,744.2,0,32.472,-6.636757,106.843195,369.7,125.92,#DIV/0!,28.046,56.776,27.458,54.928
1/25/2020 13:53:44,ToMegamendung,0.0564,0.1014,0.9636,-1.8922,-0.2062,-1.1888,28.3416,28.9092,16.9172,6.27,748,0,32.472,-6.636757,106.843195,369.7,125.92,#DIV/0!,28.044,56.756,27.458,54.904
1/25/2020 13:53:47,ToMegamendung,0.0582,0.1022,0.966,-1.8342,-0.1344,-1.1902,28.776,29.3478,17.4076,6.27,750,0,32.472,-6.636757,106.843195,369.7,125.92,#DIV/0!,28.044,56.752,27.648,54.964
1/25/2020 13:53:47,ToMegamendung,0.0628,0.1022,0.965,-1.7854,-0.0946,-1.1992,29.2104,29.9326,17.1274,6.27,750.8,0,32.316,-6.636757,106.843195,369.7,125.92,#DIV/0!,28.04,56.77,27.462,54.944
1/25/2020 13:53:50,ToMegamendung,0.0614,0.1034,0.9686,-1.941,-0.238,-1.1716,29.138,29.5672,16.567,6.506,749.2,0,34.748,-6.6367546,106.8431906,369.7,159.154,#DIV/0!,28.04,56.884,27.652,55.056
1/25/2020 13:53:50,ToMegamendung,0.0572,0.103,0.9702,-2.1926,-0.4928,-1.1334,28.9208,30.0788,16.7072,6.742,745,0,37.336,-6.6367522,106.8431862,369.6,192.388,#DIV/0!,28.046,56.996,27.648,55.076
1/25/2020 13:53:53,ToMegamendung,0.0604,0.1,0.9668,-2.0644,-0.3082,-1.1532,28.4502,30.7,17.1626,7.056,738.8,0,39.924,-6.6367498,106.8431818,369.6,225.622,#DIV/0!,28.052,57.196,27.65,55.134
1/25/2020 13:53:53,ToMegamendung,0.0618,0.0986,0.9664,-1.889,-0.052,-1.1746,27.69,29.8594,17.1976,7.37,734.4,0,42.512,-6.6367474,106.8431774,369.6,258.856,#DIV/0!,28.056,57.38,27.462,55.15
1/25/2020 13:53:56,ToMegamendung,0.0594,0.0994,0.9692,-1.918,-0.0186,-1.1594,27.2918,29.2382,17.2326,7.292,733.6,0,42.12,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.062,57.584,27.646,55.208
1/25/2020 13:53:56,ToMegamendung,0.063,0.099,0.9674,-1.7426,0.198,-1.1808,27.4004,29.5672,17.5478,6.978,735.2,0,39.14,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.064,57.692,27.46,55.166
1/25/2020 13:53:59,ToMegamendung,0.07,0.1006,0.9664,-1.4832,0.497,-1.2252,27.3642,29.6038,17.3026,6.664,734.4,0,36.472,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.072,57.828,27.646,55.198
1/25/2020 13:53:59,ToMegamendung,0.0668,0.1032,0.9644,-1.6128,0.3902,-1.2176,27.6176,29.4942,16.567,6.272,735.2,0,33.962,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.074,57.802,27.642,55.166
1/25/2020 13:54:02,ToMegamendung,0.0636,0.1058,0.9624,-1.7424,0.2834,-1.21,27.871,29.3846,15.8314,5.88,736,0,31.452,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.076,57.776,27.646,55.008
1/25/2020 13:54:02,ToMegamendung,0.065,0.1066,0.9656,-1.686,0.308,-1.2238,27.8348,28.6902,15.1658,5.958,737,0,32,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.076,57.63,27.46,54.8
1/25/2020 13:54:05,ToMegamendung,0.0614,0.1074,0.9628,-1.7256,0.2806,-1.2284,27.5452,28.3246,14.3952,6.036,736,0,32.392,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.074,57.394,27.458,54.602
1/25/2020 13:54:08,ToMegamendung,0.0544,0.1062,0.9592,-1.8492,0.1708,-1.21,27.4004,28.2514,14.185,6.114,737.4,0,32.472,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.066,57.13,27.462,54.622
1/25/2020 13:54:08,ToMegamendung,0.0522,0.1046,0.9628,-2.0262,-0.1344,-1.1796,27.1108,28.032,13.8348,6.192,742,0,32.55,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.064,56.954,27.282,54.452
1/25/2020 13:54:11,ToMegamendung,0.05,0.103,0.9664,-2.2032,-0.4396,-1.1492,26.8212,27.8126,13.4846,6.27,746.6,0,32.628,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.062,56.778,27.466,54.608
1/25/2020 13:54:14,ToMegamendung,0.045,0.101,0.9606,-2.2596,-0.4596,-1.1278,26.3144,27.8856,13.1344,6.27,747.4,0,32.706,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.068,56.674,27.652,54.744
1/25/2020 13:54:14,ToMegamendung,0.0508,0.0964,0.9542,-2.2094,-0.4992,-1.1462,26.1696,27.9588,13.7648,6.584,751.2,0,35.842,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.068,56.688,27.838,54.888
1/25/2020 13:54:17,ToMegamendung,0.0566,0.0918,0.9478,-2.1592,-0.5388,-1.1646,26.0248,28.032,14.3952,6.898,755,0,38.978,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.068,56.702,27.648,54.728
1/25/2020 13:54:17,ToMegamendung,0.054,0.0924,0.9514,-2.2294,-0.5768,-1.1294,26.5316,28.032,16.0764,7.212,750.4,0,41.332,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.068,56.792,27.636,54.756
1/25/2020 13:54:20,ToMegamendung,0.0514,0.093,0.955,-2.2996,-0.6148,-1.0942,27.0384,28.032,17.7576,7.526,745.8,0,43.686,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.068,56.882,27.632,54.736
1/25/2020 13:54:23,ToMegamendung,0.056,0.093,0.9528,-2.4018,-0.7734,-1.1094,27.6538,27.5568,18.4932,7.448,749.8,0,43.452,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.06,57.018,27.632,54.728
1/25/2020 13:54:23,ToMegamendung,0.0556,0.0998,0.9682,-2.4078,-0.7308,-1.0834,27.6538,27.4836,17.6526,7.056,743,0,40.158,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.062,57.102,27.62,54.58
1/25/2020 13:54:26,ToMegamendung,0.0552,0.1066,0.9836,-2.4138,-0.6882,-1.0574,27.6538,27.4104,16.812,6.664,736.2,0,36.864,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.064,57.186,27.616,54.536
1/25/2020 13:54:26,ToMegamendung,0.0594,0.1078,0.985,-2.1178,-0.351,-1.094,27.1832,27.447,15.1658,6.35,737.8,0,34.274,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.072,57.104,27.618,54.508
1/25/2020 13:54:29,ToMegamendung,0.0664,0.1074,0.9824,-1.924,-0.1404,-1.1536,26.6402,27.703,14.3602,6.036,738.8,0,31.842,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.074,56.794,27.606,54.336
1/25/2020 13:54:32,ToMegamendung,0.0682,0.1076,0.9866,-1.8004,-0.003,-1.169,26.1334,28.5072,14.4302,6.114,731.2,0,31.92,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.076,56.466,27.42,54.282
1/25/2020 13:54:32,ToMegamendung,0.0672,0.1046,0.9748,-1.718,-0.0304,-1.1934,26.1696,28.3244,14.8156,6.192,736,0,32.234,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.076,56.14,27.248,54.34
1/25/2020 13:54:35,ToMegamendung,0.0662,0.1016,0.963,-1.6356,-0.0578,-1.2178,26.2058,28.1416,15.201,6.27,740.8,0,32.548,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.076,55.814,27.428,54.332
1/25/2020 13:54:39,ToMegamendung,0.0628,0.1002,0.9582,-1.779,-0.3004,-1.224,26.1696,28.2512,15.5862,6.27,742,0,32.784,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.076,55.622,27.6,54.366
1/25/2020 13:54:39,ToMegamendung,0.0566,0.1004,0.9574,-1.8202,-0.4164,-1.2072,26.2058,28.1414,15.1308,6.27,743.8,0,32.862,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.082,55.658,27.43,54.382
1/25/2020 13:54:43,ToMegamendung,0.0506,0.0946,0.9432,-1.6402,-0.3158,-1.2132,26.3868,28.3972,15.9364,6.584,727,0,35.764,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.088,55.778,27.596,54.426
1/25/2020 13:54:43,ToMegamendung,0.0466,0.0878,0.934,-1.5258,-0.18,-1.2208,26.5316,28.909,17.1272,6.898,707.6,0,38.588,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.094,55.92,27.6,54.404
1/25/2020 13:54:46,ToMegamendung,0.0446,0.0806,0.9214,-1.863,-0.4852,-1.175,25.9526,28.9822,17.6876,7.134,700.2,0,40.862,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.1,56.148,27.59,54.58
1/25/2020 13:54:46,ToMegamendung,0.0468,0.0742,0.9046,-2.0934,-0.7096,-1.1444,25.3736,28.9092,18.3182,7.37,693.6,0,43.136,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.1,56.318,27.432,54.58
1/25/2020 13:54:49,ToMegamendung,0.0512,0.0708,0.8952,-2.217,-0.873,-1.0848,25.0116,29.1286,18.7386,7.292,692,0,44.862,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.098,56.552,27.438,54.636
1/25/2020 13:54:49,ToMegamendung,0.0554,0.0734,0.8992,-2.5618,-1.253,-1.0024,24.5048,28.9824,17.898,6.9,709,0,43.764,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.096,56.702,27.436,54.694
1/25/2020 13:54:52,ToMegamendung,0.0628,0.0824,0.9178,-2.5908,-1.1538,-1.0132,24.36,28.6168,17.6878,6.508,721.4,0,40.704,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.098,56.87,27.434,54.704
1/25/2020 13:54:52,ToMegamendung,0.0682,0.0918,0.9398,-2.1682,-0.6136,-1.0774,24.939,28.6898,18.108,6.194,721.8,0,38.194,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.1,56.952,27.434,54.714
1/25/2020 13:54:55,ToMegamendung,0.0712,0.102,0.9594,-1.7822,-0.1908,-1.0836,25.88,28.7628,18.318,5.958,725.6,0,35.684,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.098,57.04,27.584,54.79
1/25/2020 13:54:55,ToMegamendung,0.067,0.1084,0.9752,-1.677,0.0138,-1.131,26.3144,28.6896,18.318,6.036,724.6,0,33.802,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.102,57.07,27.576,54.8
1/25/2020 13:54:58,ToMegamendung,0.0628,0.1148,0.991,-1.5718,0.2184,-1.1784,26.7488,28.6164,18.318,6.114,723.6,0,31.92,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.106,57.1,27.572,54.794
1/25/2020 13:54:58,ToMegamendung,0.0562,0.1124,0.989,-1.7884,-0.0258,-1.1294,26.966,28.5434,17.7576,6.192,729.8,0,32.078,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.102,57.076,27.72,55.022
1/25/2020 13:55:01,ToMegamendung,0.0496,0.11,0.987,-2.005,-0.27,-1.0804,27.1832,28.4704,17.1972,6.27,736,0,32.236,-6.636745,106.843173,369.6,292.09,#DIV/0!,28.098,57.052,27.556,55.092
