no time angle_min angle_max angle_increment time_increment scan_time range_min range_max range_size count countless
174 20190828141735 -3.124139071 3.141592741 0.017453292 0.000222100 0.079734050 0.150000006 16.000000000 24 20 4
175 20190828141735 -3.124139071 3.141592741 0.017453292 0.000222155 0.079753466 0.150000006 16.000000000 24 21 3
176 20190828141735 -3.124139071 3.141592741 0.017453292 0.000221989 0.079693943 0.150000006 16.000000000 24 21 3
177 20190828141735 -3.124139071 3.141592741 0.017453292 0.000222260 0.079791382 0.150000006 16.000000000 24 20 4
178 20190828141735 -3.124139071 3.141592741 0.017453292 0.000222149 0.079751574 0.150000006 16.000000000 24 21 3
179 20190828141735 -3.124139071 3.141592741 0.017453292 0.000222145 0.079750068 0.150000006 16.000000000 24 21 3
180 20190828141735 -3.124139071 3.141592741 0.017453292 0.000222096 0.079732418 0.150000006 16.000000000 24 21 3
181 20190828141735 -3.124139071 3.141592741 0.017453292 0.000199914 0.071769036 0.150000006 16.000000000 24 21 3
182 20190828141735 -3.124139071 3.141592741 0.017453292 0.000222250 0.079787932 0.150000006 16.000000000 24 21 3
183 20190828141735 -3.124139071 3.141592741 0.017453292 0.000222095 0.079732046 0.150000006 16.000000000 24 21 3
184 20190828141735 -3.124139071 3.141592741 0.017453292 0.000222035 0.079710662 0.150000006 16.000000000 24 21 3
185 20190828141736 -3.124139071 3.141592741 0.017453292 0.000222243 0.079785161 0.150000006 16.000000000 24 20 4
186 20190828141736 -3.124139071 3.141592741 0.017453292 0.000221845 0.079642393 0.150000006 16.000000000 24 21 3
187 20190828141736 -3.124139071 3.141592741 0.017453292 0.000222114 0.079739019 0.150000006 16.000000000 24 21 3
188 20190828141736 -3.124139071 3.141592741 0.017453292 0.000222136 0.079746664 0.150000006 16.000000000 24 20 4
189 20190828141736 -3.124139071 3.141592741 0.017453292 0.000199740 0.071706608 0.150000006 16.000000000 24 21 3
190 20190828141736 -3.124139071 3.141592741 0.017453292 0.000222085 0.079728529 0.150000006 16.000000000 24 21 3
191 20190828141736 -3.124139071 3.141592741 0.017453292 0.000222209 0.079772905 0.150000006 16.000000000 24 21 3
192 20190828141736 -3.124139071 3.141592741 0.017453292 0.000222128 0.079743832 0.150000006 16.000000000 24 21 3
193 20190828141736 -3.124139071 3.141592741 0.017453292 0.000221962 0.079684213 0.150000006 16.000000000 24 20 4
194 20190828141736 -3.124139071 3.141592741 0.017453292 0.000222263 0.079792254 0.150000006 16.000000000 24 21 3
195 20190828141736 -3.124139071 3.141592741 0.017453292 0.000222097 0.079732664 0.150000006 16.000000000 24 20 4
196 20190828141736 -3.124139071 3.141592741 0.017453292 0.000199910 0.071767643 0.150000006 16.000000000 24 21 3
197 20190828141736 -3.124139071 3.141592741 0.017453292 0.000222166 0.079757757 0.150000006 16.000000000 24 21 3
198 20190828141737 -3.124139071 3.141592741 0.017453292 0.000222003 0.079699159 0.150000006 16.000000000 24 20 4
199 20190828141737 -3.124139071 3.141592741 0.017453292 0.000222203 0.079770952 0.150000006 16.000000000 24 21 3
200 20190828141737 -3.124139071 3.141592741 0.017453292 0.000222070 0.079723068 0.150000006 16.000000000 24 21 3
201 20190828141737 -3.124139071 3.141592741 0.017453292 0.000222328 0.079815648 0.150000006 16.000000000 24 21 3
202 20190828141737 -3.124139071 3.141592741 0.017453292 0.000222002 0.079698883 0.150000006 16.000000000 24 21 3
203 20190828141737 -3.124139071 3.141592741 0.017453292 0.000199893 0.071761742 0.150000006 16.000000000 24 20 4
204 20190828141737 -3.124139071 3.141592741 0.017453292 0.000222224 0.079778358 0.150000006 16.000000000 24 21 3
205 20190828141737 -3.124139071 3.141592741 0.017453292 0.000221970 0.079687297 0.150000006 16.000000000 24 20 4
206 20190828141737 -3.124139071 3.141592741 0.017453292 0.000222277 0.079797298 0.150000006 16.000000000 24 21 3
207 20190828141737 -3.124139071 3.141592741 0.017453292 0.000222152 0.079752415 0.150000006 16.000000000 24 20 4
208 20190828141737 -3.124139071 3.141592741 0.017453292 0.000222135 0.079746380 0.150000006 16.000000000 24 21 3
209 20190828141737 -3.124139071 3.141592741 0.017453292 0.000222288 0.079801448 0.150000006 16.000000000 24 21 3
210 20190828141738 -3.124139071 3.141592741 0.017453292 0.000199758 0.071713030 0.150000006 16.000000000 24 20 4
211 20190828141738 -3.124139071 3.141592741 0.017453292 0.000222061 0.079719879 0.150000006 16.000000000 24 21 3
212 20190828141738 -3.124139071 3.141592741 0.017453292 0.000222042 0.079712972 0.150000006 16.000000000 24 21 3
213 20190828141738 -3.124139071 3.141592741 0.017453292 0.000222146 0.079750590 0.150000006 16.000000000 24 21 3
214 20190828141738 -3.124139071 3.141592741 0.017453292 0.000222386 0.079836421 0.150000006 16.000000000 24 21 3
215 20190828141738 -3.124139071 3.141592741 0.017453292 0.000222057 0.079718426 0.150000006 16.000000000 24 21 3
216 20190828141738 -3.124139071 3.141592741 0.017453292 0.000222203 0.079770796 0.150000006 16.000000000 24 20 4
217 20190828141738 -3.124139071 3.141592741 0.017453292 0.000199894 0.071761787 0.150000006 16.000000000 24 21 3
218 20190828141738 -3.124139071 3.141592741 0.017453292 0.000221875 0.079653129 0.150000006 16.000000000 24 20 4
219 20190828141738 -3.124139071 3.141592741 0.017453292 0.000222321 0.079813272 0.150000006 16.000000000 24 21 3
220 20190828141738 -3.124139071 3.141592741 0.017453292 0.000222099 0.079733372 0.150000006 16.000000000 24 20 4
221 20190828141738 -3.124139071 3.141592741 0.017453292 0.000222203 0.079770833 0.150000006 16.000000000 24 21 3
222 20190828141738 -3.124139071 3.141592741 0.017453292 0.000222127 0.079743631 0.150000006 16.000000000 24 20 4
223 20190828141739 -3.124139071 3.141592741 0.017453292 0.000222203 0.079770923 0.150000006 16.000000000 24 21 3
224 20190828141739 -3.124139071 3.141592741 0.017453292 0.000200144 0.071851827 0.150000006 16.000000000 24 20 4
225 20190828141739 -3.124139071 3.141592741 0.017453292 0.000221978 0.079690263 0.150000006 16.000000000 24 21 3
226 20190828141739 -3.124139071 3.141592741 0.017453292 0.000221922 0.079670019 0.150000006 16.000000000 24 21 3
227 20190828141739 -3.124139071 3.141592741 0.017453292 0.000222010 0.079701424 0.150000006 16.000000000 24 21 3
228 20190828141739 -3.124139071 3.141592741 0.017453292 0.000222104 0.079735272 0.150000006 16.000000000 24 21 3
229 20190828141739 -3.124139071 3.141592741 0.017453292 0.000222157 0.079754405 0.150000006 16.000000000 24 20 4
230 20190828141739 -3.124139071 3.141592741 0.017453292 0.000222078 0.079726070 0.150000006 16.000000000 24 21 3
231 20190828141739 -3.124139071 3.141592741 0.017453292 0.000222216 0.079775378 0.150000006 16.000000000 24 20 4
232 20190828141739 -3.124139071 3.141592741 0.017453292 0.000199742 0.071707301 0.150000006 16.000000000 24 21 3
233 20190828141739 -3.124139071 3.141592741 0.017453292 0.000222099 0.079733416 0.150000006 16.000000000 24 21 3
234 20190828141739 -3.124139071 3.141592741 0.017453292 0.000222172 0.079759918 0.150000006 16.000000000 24 20 4
235 20190828141739 -3.124139071 3.141592741 0.017453292 0.000222081 0.079727218 0.150000006 16.000000000 24 21 3
236 20190828141740 -3.124139071 3.141592741 0.017453292 0.000222163 0.079756580 0.150000006 16.000000000 24 21 3
237 20190828141740 -3.124139071 3.141592741 0.017453292 0.000222097 0.079732776 0.150000006 16.000000000 24 20 4
238 20190828141740 -3.124139071 3.141592741 0.017453292 0.000222181 0.079763122 0.150000006 16.000000000 24 21 3
239 20190828141740 -3.124139071 3.141592741 0.017453292 0.000199881 0.071757115 0.150000006 16.000000000 24 20 4
240 20190828141740 -3.124139071 3.141592741 0.017453292 0.000222241 0.079784498 0.150000006 16.000000000 24 21 3
241 20190828141740 -3.124139071 3.141592741 0.017453292 0.000222033 0.079709686 0.150000006 16.000000000 24 20 4
242 20190828141740 -3.124139071 3.141592741 0.017453292 0.000222152 0.079752415 0.150000006 16.000000000 24 21 3
