no time speed latitude longitude compass angle_min angle_max angle_increment time_increment scan_time range_min range_max range_size count countless
19 20191106152303 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000244009 0.087599061 0.150000006 16.000000000 24 9 15
20 20191106152304 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221893 0.079659693 0.150000006 16.000000000 24 6 18
21 20191106152304 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000244101 0.087632112 0.150000006 16.000000000 24 4 20
22 20191106152304 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221730 0.079601161 0.150000006 16.000000000 24 7 17
23 20191106152304 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000243989 0.087592073 0.150000006 16.000000000 24 8 16
24 20191106152304 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221808 0.079629041 0.150000006 16.000000000 24 7 17
25 20191106152304 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222158 0.079754546 0.150000006 16.000000000 24 6 18
26 20191106152304 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000243927 0.087569930 0.150000006 16.000000000 24 5 19
27 20191106152304 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221608 0.079557195 0.150000006 16.000000000 24 5 19
28 20191106152304 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221771 0.079615951 0.150000006 16.000000000 24 8 16
29 20191106152304 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222126 0.079743057 0.150000006 16.000000000 24 5 19
30 20191106152304 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221586 0.079549402 0.150000006 16.000000000 24 7 17
31 20191106152304 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222626 0.079922609 0.150000006 16.000000000 24 6 18
32 20191106152305 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000220798 0.079266571 0.150000006 16.000000000 24 6 18
33 20191106152305 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221982 0.079691462 0.150000006 16.000000000 24 7 17
34 20191106152305 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221871 0.079651795 0.150000006 16.000000000 24 6 18
35 20191106152305 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221916 0.079668015 0.150000006 16.000000000 24 6 18
36 20191106152305 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221773 0.079616442 0.150000006 16.000000000 24 7 17
37 20191106152305 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222116 0.079739794 0.150000006 16.000000000 24 7 17
38 20191106152305 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221358 0.079467677 0.150000006 16.000000000 24 6 18
39 20191106152305 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221715 0.079595610 0.150000006 16.000000000 24 7 17
40 20191106152305 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221878 0.079654276 0.150000006 16.000000000 24 8 16
41 20191106152305 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222023 0.079706125 0.150000006 16.000000000 24 7 17
42 20191106152305 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221606 0.079556443 0.150000006 16.000000000 24 6 18
43 20191106152305 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221830 0.079637133 0.150000006 16.000000000 24 8 16
44 20191106152306 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221882 0.079655588 0.150000006 16.000000000 24 7 17
45 20191106152306 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000199540 0.071634710 0.150000006 16.000000000 24 5 19
46 20191106152306 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221797 0.079625152 0.150000006 16.000000000 24 5 19
47 20191106152306 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222006 0.079700299 0.150000006 16.000000000 24 5 19
48 20191106152306 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221705 0.079592213 0.150000006 16.000000000 24 7 17
49 20191106152306 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221567 0.079542607 0.150000006 16.000000000 24 9 15
50 20191106152306 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222170 0.079759128 0.150000006 16.000000000 24 10 14
51 20191106152306 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221523 0.079526588 0.150000006 16.000000000 24 8 16
52 20191106152306 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000199523 0.071628913 0.150000006 16.000000000 24 5 19
53 20191106152306 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221837 0.079639450 0.150000006 16.000000000 24 8 16
54 20191106152306 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221871 0.079651572 0.150000006 16.000000000 24 4 20
55 20191106152306 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222016 0.079703622 0.150000006 16.000000000 24 6 18
56 20191106152306 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221685 0.079584837 0.150000006 16.000000000 24 7 17
57 20191106152307 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221431 0.079493865 0.150000006 16.000000000 24 8 16
58 20191106152307 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000199953 0.071783058 0.150000006 16.000000000 24 9 15
59 20191106152307 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221190 0.079407282 0.150000006 16.000000000 24 7 17
60 20191106152307 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221746 0.079606645 0.150000006 16.000000000 24 9 15
61 20191106152307 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222031 0.079709046 0.150000006 16.000000000 24 7 17
62 20191106152307 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221850 0.079644196 0.150000006 16.000000000 24 6 18
63 20191106152307 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000220810 0.079270616 0.150000006 16.000000000 24 7 17
64 20191106152307 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221459 0.079503670 0.150000006 16.000000000 24 6 18
65 20191106152307 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000199753 0.071711175 0.150000006 16.000000000 24 9 15
66 20191106152307 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222038 0.079711601 0.150000006 16.000000000 24 8 16
67 20191106152307 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221518 0.079524890 0.150000006 16.000000000 24 7 17
68 20191106152307 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221643 0.079570010 0.150000006 16.000000000 24 8 16
69 20191106152307 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221860 0.079647757 0.150000006 16.000000000 24 7 17
70 20191106152308 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221692 0.079587378 0.150000006 16.000000000 24 7 17
71 20191106152308 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000199694 0.071690202 0.150000006 16.000000000 24 8 16
72 20191106152308 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221787 0.079621382 0.150000006 16.000000000 24 6 18
73 20191106152308 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221637 0.079567797 0.150000006 16.000000000 24 4 20
74 20191106152308 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221941 0.079676777 0.150000006 16.000000000 24 9 15
75 20191106152308 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222045 0.079714276 0.150000006 16.000000000 24 6 18
76 20191106152308 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221671 0.079579711 0.150000006 16.000000000 24 9 15
77 20191106152308 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221632 0.079565786 0.150000006 16.000000000 24 7 17
78 20191106152308 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000199583 0.071650423 0.150000006 16.000000000 24 5 19
79 20191106152308 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221571 0.079544120 0.150000006 16.000000000 24 7 17
80 20191106152308 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222050 0.079715833 0.150000006 16.000000000 24 9 15
81 20191106152308 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222138 0.079747438 0.150000006 16.000000000 24 6 18
82 20191106152308 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221424 0.079491265 0.150000006 16.000000000 24 8 16
83 20191106152309 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222006 0.079700187 0.150000006 16.000000000 24 8 16
84 20191106152309 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000199433 0.071596354 0.150000006 16.000000000 24 9 15
85 20191106152309 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221941 0.079676665 0.150000006 16.000000000 24 6 18
86 20191106152309 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221514 0.079523519 0.150000006 16.000000000 24 7 17
87 20191106152309 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221930 0.079673037 0.150000006 16.000000000 24 7 17
88 20191106152309 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222550 0.079895407 0.150000006 16.000000000 24 8 16
89 20191106152309 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000220803 0.079268120 0.150000006 16.000000000 24 7 17
90 20191106152309 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221720 0.079597436 0.150000006 16.000000000 24 5 19
91 20191106152309 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000199540 0.071634971 0.150000006 16.000000000 24 9 15
92 20191106152309 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221767 0.079614364 0.150000006 16.000000000 24 5 19
93 20191106152309 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221794 0.079623997 0.150000006 16.000000000 24 8 16
94 20191106152309 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221731 0.079601482 0.150000006 16.000000000 24 8 16
95 20191106152310 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221746 0.079606898 0.150000006 16.000000000 24 4 20
96 20191106152310 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221600 0.079554431 0.150000006 16.000000000 24 5 19
97 20191106152310 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000199482 0.071614116 0.150000006 16.000000000 24 9 15
98 20191106152310 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221977 0.079689600 0.150000006 16.000000000 24 9 15
99 20191106152310 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221568 0.079542749 0.150000006 16.000000000 24 6 18
100 20191106152310 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221834 0.079638280 0.150000006 16.000000000 24 8 16
101 20191106152310 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221870 0.079651393 0.150000006 16.000000000 24 9 15
102 20191106152310 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221751 0.079608686 0.150000006 16.000000000 24 10 14
103 20191106152310 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000199478 0.071612448 0.150000006 16.000000000 24 8 16
104 20191106152310 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221986 0.079693079 0.150000006 16.000000000 24 11 13
105 20191106152310 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222194 0.079767823 0.150000006 16.000000000 24 9 15
106 20191106152310 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221432 0.079494201 0.150000006 16.000000000 24 9 15
107 20191106152310 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221934 0.079674304 0.150000006 16.000000000 24 8 16
108 20191106152311 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221791 0.079622813 0.150000006 16.000000000 24 11 13
109 20191106152311 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000199714 0.071697481 0.150000006 16.000000000 24 10 14
110 20191106152311 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221609 0.079557613 0.150000006 16.000000000 24 9 15
111 20191106152311 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222144 0.079749621 0.150000006 16.000000000 24 8 16
112 20191106152311 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221698 0.079589687 0.150000006 16.000000000 24 8 16
113 20191106152311 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221764 0.079613283 0.150000006 16.000000000 24 10 14
114 20191106152311 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221841 0.079641089 0.150000006 16.000000000 24 8 16
115 20191106152311 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000199777 0.071720116 0.150000006 16.000000000 24 9 15
116 20191106152311 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221306 0.079448789 0.150000006 16.000000000 24 8 16
117 20191106152311 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222081 0.079726964 0.150000006 16.000000000 24 9 15
118 20191106152311 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221616 0.079560012 0.150000006 16.000000000 24 8 16
119 20191106152311 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222140 0.079748139 0.150000006 16.000000000 24 9 15
120 20191106152311 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221879 0.079654552 0.150000006 16.000000000 24 8 16
121 20191106152312 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000199292 0.071545780 0.150000006 16.000000000 24 12 12
122 20191106152312 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221658 0.079575233 0.150000006 16.000000000 24 11 13
123 20191106152312 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221865 0.079649404 0.150000006 16.000000000 24 10 14
124 20191106152312 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221976 0.079689562 0.150000006 16.000000000 24 8 16
125 20191106152312 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221590 0.079550676 0.150000006 16.000000000 24 8 16
126 20191106152312 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221993 0.079695404 0.150000006 16.000000000 24 8 16
127 20191106152312 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000199106 0.071479052 0.150000006 16.000000000 24 10 14
128 20191106152312 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221857 0.079646654 0.150000006 16.000000000 24 10 14
129 20191106152312 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221852 0.079644814 0.150000006 16.000000000 24 9 15
130 20191106152312 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221949 0.079679869 0.150000006 16.000000000 24 10 14
131 20191106152312 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221523 0.079526633 0.150000006 16.000000000 24 10 14
132 20191106152312 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222005 0.079699837 0.150000006 16.000000000 24 10 14
133 20191106152312 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000199260 0.071534224 0.150000006 16.000000000 24 10 14
134 20191106152313 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222016 0.079703897 0.150000006 16.000000000 24 10 14
135 20191106152313 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221734 0.079602584 0.150000006 16.000000000 24 9 15
136 20191106152313 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221848 0.079643555 0.150000006 16.000000000 24 9 15
137 20191106152313 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222014 0.079703115 0.150000006 16.000000000 24 9 15
138 20191106152313 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221234 0.079423115 0.150000006 16.000000000 24 8 16
139 20191106152313 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000200187 0.071867086 0.150000006 16.000000000 24 11 13
140 20191106152313 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000220718 0.079237752 0.150000006 16.000000000 24 8 16
141 20191106152313 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221659 0.079575486 0.150000006 16.000000000 24 6 18
142 20191106152313 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221790 0.079622671 0.150000006 16.000000000 24 9 15
143 20191106152313 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221854 0.079645462 0.150000006 16.000000000 24 8 16
144 20191106152313 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000199396 0.071582995 0.150000006 16.000000000 24 9 15
145 20191106152313 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221680 0.079582952 0.150000006 16.000000000 24 9 15
146 20191106152314 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221824 0.079634652 0.150000006 16.000000000 24 11 13
147 20191106152314 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221958 0.079682887 0.150000006 16.000000000 24 8 16
148 20191106152314 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221526 0.079527684 0.150000006 16.000000000 24 9 15
149 20191106152314 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221740 0.079604663 0.150000006 16.000000000 24 9 15
150 20191106152314 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000199323 0.071556933 0.150000006 16.000000000 24 9 15
151 20191106152314 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221801 0.079626456 0.150000006 16.000000000 24 8 16
152 20191106152314 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221658 0.079575151 0.150000006 16.000000000 24 8 16
153 20191106152314 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000224657 0.080651708 0.150000006 16.000000000 24 11 13
154 20191106152314 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000219237 0.078706108 0.150000006 16.000000000 24 7 17
155 20191106152314 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000198699 0.071332976 0.150000006 16.000000000 24 9 15
156 20191106152314 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221552 0.079537220 0.150000006 16.000000000 24 9 15
157 20191106152314 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221464 0.079505637 0.150000006 16.000000000 24 11 13
158 20191106152314 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221701 0.079590611 0.150000006 16.000000000 24 11 13
159 20191106152315 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221606 0.079556689 0.150000006 16.000000000 24 9 15
160 20191106152315 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221622 0.079562247 0.150000006 16.000000000 24 10 14
161 20191106152315 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000199275 0.071539782 0.150000006 16.000000000 24 7 17
162 20191106152315 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221688 0.079586074 0.150000006 16.000000000 24 10 14
163 20191106152315 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221630 0.079565041 0.150000006 16.000000000 24 9 15
164 20191106152315 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221676 0.079581805 0.150000006 16.000000000 24 9 15
165 20191106152315 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000199359 0.071569793 0.150000006 16.000000000 24 11 13
166 20191106152315 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222012 0.079702429 0.150000006 16.000000000 24 8 16
167 20191106152315 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221421 0.079490073 0.150000006 16.000000000 24 10 14
168 20191106152315 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221599 0.079554088 0.150000006 16.000000000 24 10 14
169 20191106152315 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221576 0.079545945 0.150000006 16.000000000 24 8 16
170 20191106152315 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000199056 0.071461156 0.150000006 16.000000000 24 9 15
171 20191106152315 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221981 0.079691306 0.150000006 16.000000000 24 10 14
172 20191106152316 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000221442 0.079497613 0.150000006 16.000000000 24 9 15
173 20191106152316 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000222355 0.079825357 0.150000006 16.000000000 24 10 14
174 20191106152316 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000220065 0.079003364 0.150000006 16.000000000 24 10 14
175 20191106152316 0.00000 0.000000000 0.000000000 0.000000 -3.124139071 3.141592741 0.017453292 0.000199374 0.071575373 0.150000006 16.000000000 24 9 15
